Family,genus,species
Formicidae,TACTTMPSyscia_Neotropical31,TACTTMPSyscia Neotropical31 persimilis
Formicidae,TACTTMPSyscia_Neotropical32,TACTTMPSyscia Neotropical32 jennierussae
Formicidae,TACTTMPTanipone_Malagasy01,TACTTMPTanipone Malagasy01 subpilosa
Formicidae,TACTTMPTanipone_Malagasy02,TACTTMPTanipone Malagasy02 aglandula
Formicidae,TACTTMPTanipone_Malagasy02,TACTTMPTanipone Malagasy02 cognata
Formicidae,TACTTMPTanipone_Malagasy03,TACTTMPTanipone Malagasy03 hirsuta
Formicidae,TACTTMPTanipone_Malagasy04,TACTTMPTanipone Malagasy04 pilosa
Formicidae,TACTTMPTanipone_Malagasy05,TACTTMPTanipone Malagasy05 varia
Formicidae,TACTTMPTanipone_Malagasy06,TACTTMPTanipone Malagasy06 aversa
Formicidae,TACTTMPTanipone_Malagasy07,TACTTMPTanipone Malagasy07 zona
Formicidae,TACTTMPTanipone_Malagasy08,TACTTMPTanipone Malagasy08 maculata
Formicidae,TACTTMPTanipone_Malagasy09,TACTTMPTanipone Malagasy09 scelesta
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 bothae
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 candida
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 deceptor
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 decolor
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 litoralis
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 longitarsis
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 macgregori
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 macrophthalma
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 mediterranea
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 melanaria
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 pernix
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 simulans
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 sp
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 trimenii
Formicidae,TACTTMPTapinolepis_Unknown01,TACTTMPTapinolepis Unknown01 tumidula
Formicidae,TACTTMPTapinoma_Australasian05,TACTTMPTapinoma Australasian05 flavidum
Formicidae,TACTTMPTapinoma_Australasian05,TACTTMPTapinoma Australasian05 minutum
Formicidae,TACTTMPTapinoma_Indomalayan04,TACTTMPTapinoma Indomalayan04 acuminatum
Formicidae,TACTTMPTapinoma_Indomalayan04,TACTTMPTapinoma Indomalayan04 andamanense
Formicidae,TACTTMPTapinoma_Indomalayan04,TACTTMPTapinoma Indomalayan04 emeryi
Formicidae,TACTTMPTapinoma_Indomalayan04,TACTTMPTapinoma Indomalayan04 minimum
Formicidae,TACTTMPTapinoma_Indomalayan04,TACTTMPTapinoma Indomalayan04 muelleri
Formicidae,TACTTMPTapinoma_Indomalayan04,TACTTMPTapinoma Indomalayan04 onaele
Formicidae,TACTTMPTapinoma_Indomalayan04,TACTTMPTapinoma Indomalayan04 schultzei
Formicidae,TACTTMPTapinoma_Indomalayan04,TACTTMPTapinoma Indomalayan04 williamsi
Formicidae,TACTTMPTapinoma_Indomalayan04,TACTTMPTapinoma Indomalayan04 wroughtonii
Formicidae,TACTTMPTapinoma_Indomalayan06,TACTTMPTapinoma Indomalayan06 annandalei
Formicidae,TACTTMPTapinoma_Indomalayan06,TACTTMPTapinoma Indomalayan06 chiaromontei
Formicidae,TACTTMPTapinoma_Indomalayan06,TACTTMPTapinoma Indomalayan06 demissum
Formicidae,TACTTMPTapinoma_Indomalayan06,TACTTMPTapinoma Indomalayan06 funiculare
Formicidae,TACTTMPTapinoma_Indomalayan06,TACTTMPTapinoma Indomalayan06 indicum
Formicidae,TACTTMPTapinoma_Indomalayan06,TACTTMPTapinoma Indomalayan06 krakatauae
Formicidae,TACTTMPTapinoma_Indomalayan06,TACTTMPTapinoma Indomalayan06 melanocephalum
Formicidae,TACTTMPTapinoma_Indomalayan06,TACTTMPTapinoma Indomalayan06 paxi
Formicidae,TACTTMPTapinoma_Indomalayan06,TACTTMPTapinoma Indomalayan06 philippinense
Formicidae,TACTTMPTapinoma_Indomalayan07,TACTTMPTapinoma Indomalayan07 albomaculatum
Formicidae,TACTTMPTapinoma_Indomalayan07,TACTTMPTapinoma Indomalayan07 carininotum
Formicidae,TACTTMPTapinoma_Indomalayan07,TACTTMPTapinoma Indomalayan07 danitschi
Formicidae,TACTTMPTapinoma_Indomalayan07,TACTTMPTapinoma Indomalayan07 epinotale
Formicidae,TACTTMPTapinoma_Indomalayan07,TACTTMPTapinoma Indomalayan07 glaucum
Formicidae,TACTTMPTapinoma_Indomalayan07,TACTTMPTapinoma Indomalayan07 himalaicum
Formicidae,TACTTMPTapinoma_Indomalayan07,TACTTMPTapinoma Indomalayan07 jandai
Formicidae,TACTTMPTapinoma_Indomalayan07,TACTTMPTapinoma Indomalayan07 latifrons
Formicidae,TACTTMPTapinoma_Indomalayan07,TACTTMPTapinoma Indomalayan07 wheeleri
Formicidae,TACTTMPTapinoma_Malagasy12,TACTTMPTapinoma Malagasy12 aberrans
Formicidae,TACTTMPTapinoma_Malagasy12,TACTTMPTapinoma Malagasy12 fragile
Formicidae,TACTTMPTapinoma_Malagasy12,TACTTMPTapinoma Malagasy12 pomone
Formicidae,TACTTMPTapinoma_Malagasy12,TACTTMPTapinoma Malagasy12 subtile
Formicidae,TACTTMPTapinoma_Nearctic08,TACTTMPTapinoma Nearctic08 incognitum
Formicidae,TACTTMPTapinoma_Nearctic08,TACTTMPTapinoma Nearctic08 inflatiscapus
Formicidae,TACTTMPTapinoma_Nearctic08,TACTTMPTapinoma Nearctic08 pulchellum
Formicidae,TACTTMPTapinoma_Nearctic08,TACTTMPTapinoma Nearctic08 schreiberi
Formicidae,TACTTMPTapinoma_Nearctic08,TACTTMPTapinoma Nearctic08 sessile
Formicidae,TACTTMPTapinoma_Nearctic08,TACTTMPTapinoma Nearctic08 shattucki
Formicidae,TACTTMPTapinoma_Neotropical01,TACTTMPTapinoma Neotropical01 amazonae
Formicidae,TACTTMPTapinoma_Neotropical01,TACTTMPTapinoma Neotropical01 atriceps
Formicidae,TACTTMPTapinoma_Neotropical01,TACTTMPTapinoma Neotropical01 ramulorum
Formicidae,TACTTMPTapinoma_Neotropical02,TACTTMPTapinoma Neotropical02 litorale
Formicidae,TACTTMPTapinoma_Neotropical02,TACTTMPTapinoma Neotropical02 rasenum
Formicidae,TACTTMPTapinoma_Neotropical13,TACTTMPTapinoma Neotropical13 breviscapum
Formicidae,TACTTMPTapinoma_Neotropical13,TACTTMPTapinoma Neotropical13 gibbosum
Formicidae,TACTTMPTapinoma_Neotropical13,TACTTMPTapinoma Neotropical13 opacum
Formicidae,TACTTMPTapinoma_Neotropical13,TACTTMPTapinoma Neotropical13 panamense
Formicidae,TACTTMPTapinoma_Palearctic03,TACTTMPTapinoma Palearctic03 hispanicum
Formicidae,TACTTMPTapinoma_Palearctic03,TACTTMPTapinoma Palearctic03 ibericum
Formicidae,TACTTMPTapinoma_Palearctic03,TACTTMPTapinoma Palearctic03 insularis
Formicidae,TACTTMPTapinoma_Palearctic03,TACTTMPTapinoma Palearctic03 magnum
Formicidae,TACTTMPTapinoma_Palearctic03,TACTTMPTapinoma Palearctic03 modestum
Formicidae,TACTTMPTapinoma_Palearctic03,TACTTMPTapinoma Palearctic03 orthocephalum
Formicidae,TACTTMPTapinoma_Palearctic03,TACTTMPTapinoma Palearctic03 phoeniceum
Formicidae,TACTTMPTapinoma_Palearctic03,TACTTMPTapinoma Palearctic03 sahohime
Formicidae,TACTTMPTapinoma_Palearctic03,TACTTMPTapinoma Palearctic03 sinense
Formicidae,TACTTMPTapinoma_Palearctic09,TACTTMPTapinoma Palearctic09 albinase
Formicidae,TACTTMPTapinoma_Palearctic09,TACTTMPTapinoma Palearctic09 arnoldi
Formicidae,TACTTMPTapinoma_Palearctic09,TACTTMPTapinoma Palearctic09 dabashanica
Formicidae,TACTTMPTapinoma_Palearctic09,TACTTMPTapinoma Palearctic09 luteum
Formicidae,TACTTMPTapinoma_Palearctic09,TACTTMPTapinoma Palearctic09 nigerrimum
Formicidae,TACTTMPTapinoma_Palearctic09,TACTTMPTapinoma Palearctic09 pygmaeum
Formicidae,TACTTMPTapinoma_Palearctic09,TACTTMPTapinoma Palearctic09 subboreale
Formicidae,TACTTMPTapinoma_Palearctic10,TACTTMPTapinoma Palearctic10 christophi
Formicidae,TACTTMPTapinoma_Palearctic10,TACTTMPTapinoma Palearctic10 darioi
Formicidae,TACTTMPTapinoma_Palearctic10,TACTTMPTapinoma Palearctic10 festae
Formicidae,TACTTMPTapinoma_Palearctic10,TACTTMPTapinoma Palearctic10 glabrella
Formicidae,TACTTMPTapinoma_Palearctic10,TACTTMPTapinoma Palearctic10 karavaievi
Formicidae,TACTTMPTapinoma_Palearctic10,TACTTMPTapinoma Palearctic10 kinburni
Formicidae,TACTTMPTapinoma_Palearctic10,TACTTMPTapinoma Palearctic10 luridum
Formicidae,TACTTMPTapinoma_Palearctic10,TACTTMPTapinoma Palearctic10 madeirense
Formicidae,TACTTMPTapinoma_Palearctic10,TACTTMPTapinoma Palearctic10 pithecorum
Formicidae,TACTTMPTapinoma_Palearctic10,TACTTMPTapinoma Palearctic10 sichuense
Formicidae,TACTTMPTapinoma_Palearctic10,TACTTMPTapinoma Palearctic10 wilsoni
Formicidae,TACTTMPTapinoma_Palearctic10,TACTTMPTapinoma Palearctic10 yacoubi
Formicidae,TACTTMPTapinoma_Palearctic11,TACTTMPTapinoma Palearctic11 erraticum
Formicidae,TACTTMPTapinoma_Palearctic11,TACTTMPTapinoma Palearctic11 geei
Formicidae,TACTTMPTapinoma_Palearctic11,TACTTMPTapinoma Palearctic11 israele
Formicidae,TACTTMPTapinoma_Palearctic11,TACTTMPTapinoma Palearctic11 lugubre
Formicidae,TACTTMPTapinoma_Palearctic11,TACTTMPTapinoma Palearctic11 rectinotum
Formicidae,TACTTMPTapinoma_Palearctic11,TACTTMPTapinoma Palearctic11 silvestrii
Formicidae,TACTTMPTapinoma_Palearctic11,TACTTMPTapinoma Palearctic11 simrothi
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 andrei
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 antennus
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 antonii
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 arnoldinus
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 australops
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 briani
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 camerunensis
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 hostilis
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 ilgi
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 lasiops
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 laurenti
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 lujae
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 menozzii
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 metandrei
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 moerens
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 nigriventris
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 nitens
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 parandrei
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 parviflavus
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 pilipes
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 rusticus
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 schoedli
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 schoutedeni
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 semiruber
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 senex
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 strenuus
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 sycorax
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 taylori
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 vapidus
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 voeltzkowi
Formicidae,TACTTMPTechnomyrmex_Afrotropical10,TACTTMPTechnomyrmex Afrotropical10 zimmeri
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 albipes
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 bicolor
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 brunneus
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 butteli
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 champasakensis
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 cheesmanae
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 convexifrons
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 dubius
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 elatior
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 grandis
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 hades
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 incisus
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 indicus
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 jocosus
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 kraepelini
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 lisae
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 mandibularis
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 modiglianii
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 myops
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 pluto
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 pratensis
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 rector
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 rotundiceps
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 schimmeri
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 sundaicus
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 textor
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 transiens
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 wheeleri
Formicidae,TACTTMPTechnomyrmex_Indomalayan02,TACTTMPTechnomyrmex Indomalayan02 yamanei
Formicidae,TACTTMPTechnomyrmex_Malagasy03,TACTTMPTechnomyrmex Malagasy03 gorgona
Formicidae,TACTTMPTechnomyrmex_Malagasy03,TACTTMPTechnomyrmex Malagasy03 horrens
Formicidae,TACTTMPTechnomyrmex_Malagasy03,TACTTMPTechnomyrmex Malagasy03 innocens
Formicidae,TACTTMPTechnomyrmex_Malagasy03,TACTTMPTechnomyrmex Malagasy03 reductus
Formicidae,TACTTMPTechnomyrmex_Malagasy03,TACTTMPTechnomyrmex Malagasy03 subgracilis
Formicidae,TACTTMPTechnomyrmex_Malagasy03,TACTTMPTechnomyrmex Malagasy03 vexatus
Formicidae,TACTTMPTechnomyrmex_Malagasy04,TACTTMPTechnomyrmex Malagasy04 anterops
Formicidae,TACTTMPTechnomyrmex_Malagasy04,TACTTMPTechnomyrmex Malagasy04 montaseri
Formicidae,TACTTMPTechnomyrmex_Malagasy05,TACTTMPTechnomyrmex Malagasy05 madecassus
Formicidae,TACTTMPTechnomyrmex_Malagasy05,TACTTMPTechnomyrmex Malagasy05 tatius
Formicidae,TACTTMPTechnomyrmex_Malagasy06,TACTTMPTechnomyrmex Malagasy06 difficilis
Formicidae,TACTTMPTechnomyrmex_Malagasy06,TACTTMPTechnomyrmex Malagasy06 gibbosus
Formicidae,TACTTMPTechnomyrmex_Malagasy07,TACTTMPTechnomyrmex Malagasy07 curiosus
Formicidae,TACTTMPTechnomyrmex_Malagasy07,TACTTMPTechnomyrmex Malagasy07 fornax
Formicidae,TACTTMPTechnomyrmex_Malagasy07,TACTTMPTechnomyrmex Malagasy07 fulvus
Formicidae,TACTTMPTechnomyrmex_Malagasy07,TACTTMPTechnomyrmex Malagasy07 gaudens
Formicidae,TACTTMPTechnomyrmex_Malagasy07,TACTTMPTechnomyrmex Malagasy07 impressus
Formicidae,TACTTMPTechnomyrmex_Malagasy07,TACTTMPTechnomyrmex Malagasy07 prevaricus
Formicidae,TACTTMPTechnomyrmex_Malagasy07,TACTTMPTechnomyrmex Malagasy07 quadricolor
Formicidae,TACTTMPTechnomyrmex_Malagasy07,TACTTMPTechnomyrmex Malagasy07 sophiae
Formicidae,TACTTMPTechnomyrmex_Malagasy08,TACTTMPTechnomyrmex Malagasy08 furens
Formicidae,TACTTMPTechnomyrmex_Malagasy08,TACTTMPTechnomyrmex Malagasy08 pallipes
Formicidae,TACTTMPTechnomyrmex_Malagasy08,TACTTMPTechnomyrmex Malagasy08 setosus
Formicidae,TACTTMPTechnomyrmex_Malagasy09,TACTTMPTechnomyrmex Malagasy09 certus
Formicidae,TACTTMPTechnomyrmex_Malagasy09,TACTTMPTechnomyrmex Malagasy09 formosensis
Formicidae,TACTTMPTechnomyrmex_Malagasy09,TACTTMPTechnomyrmex Malagasy09 mayri
Formicidae,TACTTMPTechnomyrmex_Malagasy09,TACTTMPTechnomyrmex Malagasy09 obscurior
Formicidae,TACTTMPTechnomyrmex_Malagasy09,TACTTMPTechnomyrmex Malagasy09 shattucki
Formicidae,TACTTMPTechnomyrmex_Malagasy11,TACTTMPTechnomyrmex Malagasy11 cedarensis
Formicidae,TACTTMPTechnomyrmex_Malagasy11,TACTTMPTechnomyrmex Malagasy11 docens
Formicidae,TACTTMPTechnomyrmex_Malagasy11,TACTTMPTechnomyrmex Malagasy11 horni
Formicidae,TACTTMPTechnomyrmex_Malagasy12,TACTTMPTechnomyrmex Malagasy12 fisheri
Formicidae,TACTTMPTechnomyrmex_Malagasy12,TACTTMPTechnomyrmex Malagasy12 tonsuratus
Formicidae,TACTTMPTechnomyrmex_Oceanian01,TACTTMPTechnomyrmex Oceanian01 albicoxis
Formicidae,TACTTMPTechnomyrmex_Oceanian01,TACTTMPTechnomyrmex Oceanian01 gilvus
Formicidae,TACTTMPTechnomyrmex_Oceanian01,TACTTMPTechnomyrmex Oceanian01 mixtus
Formicidae,TACTTMPTechnomyrmex_Oceanian01,TACTTMPTechnomyrmex Oceanian01 vitiensis
Formicidae,TACTTMPTemnothorax_Afrotropical37,TACTTMPTemnothorax Afrotropical37 brevidentis
Formicidae,TACTTMPTemnothorax_Afrotropical37,TACTTMPTemnothorax Afrotropical37 cenatus
Formicidae,TACTTMPTemnothorax_Afrotropical37,TACTTMPTemnothorax Afrotropical37 megalops
Formicidae,TACTTMPTemnothorax_Afrotropical37,TACTTMPTemnothorax Afrotropical37 mpala
Formicidae,TACTTMPTemnothorax_Afrotropical37,TACTTMPTemnothorax Afrotropical37 rufus
Formicidae,TACTTMPTemnothorax_Afrotropical37,TACTTMPTemnothorax Afrotropical37 solidinodus
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 arunachalensis
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 boltoni
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 desioi
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 fultonii
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 himachalensis
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 inermis
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 kashmirensis
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 kipyatkovi
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 melanieae
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 microreticulatus
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 nordmeyeri
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 pangchenensis
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 rothneyi
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 schurri
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 simlensis
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 sirindhornae
Formicidae,TACTTMPTemnothorax_Indomalayan62,TACTTMPTemnothorax Indomalayan62 wroughtonii
Formicidae,TACTTMPTemnothorax_Nearctic05,TACTTMPTemnothorax Nearctic05 minutissimus
Formicidae,TACTTMPTemnothorax_Nearctic05,TACTTMPTemnothorax Nearctic05 pergandei
Formicidae,TACTTMPTemnothorax_Nearctic05,TACTTMPTemnothorax Nearctic05 pseudandrei
Formicidae,TACTTMPTemnothorax_Nearctic100,TACTTMPTemnothorax Nearctic100 nitens
Formicidae,TACTTMPTemnothorax_Nearctic101,TACTTMPTemnothorax Nearctic101 andrei
Formicidae,TACTTMPTemnothorax_Nearctic102,TACTTMPTemnothorax Nearctic102 liebi
Formicidae,TACTTMPTemnothorax_Nearctic102,TACTTMPTemnothorax Nearctic102 nevadensis
Formicidae,TACTTMPTemnothorax_Nearctic102,TACTTMPTemnothorax Nearctic102 quasimodo
Formicidae,TACTTMPTemnothorax_Nearctic103,TACTTMPTemnothorax Nearctic103 chandleri
Formicidae,TACTTMPTemnothorax_Nearctic103,TACTTMPTemnothorax Nearctic103 gallae
Formicidae,TACTTMPTemnothorax_Nearctic104,TACTTMPTemnothorax Nearctic104 bristoli
Formicidae,TACTTMPTemnothorax_Nearctic104,TACTTMPTemnothorax Nearctic104 paiute
Formicidae,TACTTMPTemnothorax_Nearctic104,TACTTMPTemnothorax Nearctic104 quercicola
Formicidae,TACTTMPTemnothorax_Nearctic104,TACTTMPTemnothorax Nearctic104 terrigena
Formicidae,TACTTMPTemnothorax_Nearctic105,TACTTMPTemnothorax Nearctic105 oxynodis
Formicidae,TACTTMPTemnothorax_Nearctic105,TACTTMPTemnothorax Nearctic105 palustris
Formicidae,TACTTMPTemnothorax_Nearctic21,TACTTMPTemnothorax Nearctic21 subditivus
Formicidae,TACTTMPTemnothorax_Nearctic27,TACTTMPTemnothorax Nearctic27 bestelmeyeri
Formicidae,TACTTMPTemnothorax_Nearctic27,TACTTMPTemnothorax Nearctic27 coleenae
Formicidae,TACTTMPTemnothorax_Nearctic27,TACTTMPTemnothorax Nearctic27 misomoschus
Formicidae,TACTTMPTemnothorax_Nearctic27,TACTTMPTemnothorax Nearctic27 silvestrii
Formicidae,TACTTMPTemnothorax_Nearctic48,TACTTMPTemnothorax Nearctic48 andersoni
Formicidae,TACTTMPTemnothorax_Nearctic48,TACTTMPTemnothorax Nearctic48 longispinosus
Formicidae,TACTTMPTemnothorax_Nearctic49,TACTTMPTemnothorax Nearctic49 ambiguus
Formicidae,TACTTMPTemnothorax_Nearctic49,TACTTMPTemnothorax Nearctic49 politus
Formicidae,TACTTMPTemnothorax_Nearctic50,TACTTMPTemnothorax Nearctic50 duloticus
Formicidae,TACTTMPTemnothorax_Nearctic50,TACTTMPTemnothorax Nearctic50 myrmiciformis
Formicidae,TACTTMPTemnothorax_Nearctic50,TACTTMPTemnothorax Nearctic50 tuscaloosae
Formicidae,TACTTMPTemnothorax_Nearctic50,TACTTMPTemnothorax Nearctic50 wardi
Formicidae,TACTTMPTemnothorax_Nearctic51,TACTTMPTemnothorax Nearctic51 anaphalantus
Formicidae,TACTTMPTemnothorax_Nearctic51,TACTTMPTemnothorax Nearctic51 curvispinosus
Formicidae,TACTTMPTemnothorax_Nearctic51,TACTTMPTemnothorax Nearctic51 texanus
Formicidae,TACTTMPTemnothorax_Nearctic52,TACTTMPTemnothorax Nearctic52 americanus
Formicidae,TACTTMPTemnothorax_Nearctic52,TACTTMPTemnothorax Nearctic52 rudis
Formicidae,TACTTMPTemnothorax_Nearctic65,TACTTMPTemnothorax Nearctic65 caguatan
Formicidae,TACTTMPTemnothorax_Nearctic65,TACTTMPTemnothorax Nearctic65 whitfordi
Formicidae,TACTTMPTemnothorax_Nearctic66,TACTTMPTemnothorax Nearctic66 emmae
Formicidae,TACTTMPTemnothorax_Nearctic66,TACTTMPTemnothorax Nearctic66 pilagens
Formicidae,TACTTMPTemnothorax_Nearctic66,TACTTMPTemnothorax Nearctic66 schmittii
Formicidae,TACTTMPTemnothorax_Nearctic68,TACTTMPTemnothorax Nearctic68 caryaluteus
Formicidae,TACTTMPTemnothorax_Nearctic68,TACTTMPTemnothorax Nearctic68 furunculus
Formicidae,TACTTMPTemnothorax_Nearctic68,TACTTMPTemnothorax Nearctic68 nuwuvi
